[ 2014-11-22T08:42:09+08:00 ] /test/ | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T16:50:08+08:00 ] /test/index.php/Index/index/username/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.005532s ]
[ 2014-11-22T16:50:08+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.005787s ]
[ 2014-11-22T16:50:08+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_template ] --START--
[ 2014-11-22T16:50:09+08:00 ] /test/index.php/Index/index/username/ | INFO: Run LocationTemplate Behavior [ RunTime:0.007422s ]
[ 2014-11-22T16:50:09+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.007751s ]
[ 2014-11-22T16:50:09+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T16:50:09+08:00 ] /test/index.php/Index/index/username/ | INFO: Run ParseTemplate Behavior [ RunTime:0.051470s ]
[ 2014-11-22T16:50:09+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.051736s ]
[ 2014-11-22T16:50:09+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T16:50:09+08:00 ] /test/index.php/Index/index/username/ | INFO: Run ContentReplace Behavior [ RunTime:0.003740s ]
[ 2014-11-22T16:50:09+08:00 ] /test/index.php/Index/index/username/ | INFO: Run TokenBuild Behavior [ RunTime:0.003845s ]
[ 2014-11-22T16:50:09+08:00 ] /test/index.php/Index/index/username/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003622s ]
[ 2014-11-22T16:50:09+08:00 ] /test/index.php/Index/index/username/ | INFO: Run ShowRuntime Behavior [ RunTime:0.003986s ]
[ 2014-11-22T16:50:09+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015815s ]
[ 2014-11-22T16:50:09+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_end ] --START--
[ 2014-11-22T16:50:09+08:00 ] /test/index.php/Index/index/username/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.004716s ]
[ 2014-11-22T16:50:09+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.004997s ]
[ 2014-11-22T16:50:21+08:00 ] /test/index.php/Index/index | INFO: Tag[ route_check ] --START--
[ 2014-11-22T16:50:21+08:00 ] /test/index.php/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.003830s ]
[ 2014-11-22T16:50:21+08:00 ] /test/index.php/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.004224s ]
[ 2014-11-22T16:50:21+08:00 ] /test/index.php/Index/index | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T16:50:21+08:00 ] /test/index.php/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002366s ]
[ 2014-11-22T16:50:21+08:00 ] /test/index.php/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002632s ]
[ 2014-11-22T16:50:21+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_template ] --START--
[ 2014-11-22T16:50:21+08:00 ] /test/index.php/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.002209s ]
[ 2014-11-22T16:50:21+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.002491s ]
[ 2014-11-22T16:50:21+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T16:50:21+08:00 ] /test/index.php/Index/index | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 14 行.
[ 2014-11-22T16:50:21+08:00 ] /test/index.php/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.046716s ]
[ 2014-11-22T16:50:21+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.046967s ]
[ 2014-11-22T16:50:21+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T16:50:21+08:00 ] /test/index.php/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.002602s ]
[ 2014-11-22T16:50:21+08:00 ] /test/index.php/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.001873s ]
[ 2014-11-22T16:50:21+08:00 ] /test/index.php/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001085s ]
[ 2014-11-22T16:50:21+08:00 ] /test/index.php/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001842s ]
[ 2014-11-22T16:50:21+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.008151s ]
[ 2014-11-22T16:50:21+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_end ] --START--
[ 2014-11-22T16:50:21+08:00 ] /test/index.php/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001856s ]
[ 2014-11-22T16:50:21+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.002109s ]
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Login/index | INFO: Tag[ route_check ] --START--
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Login/index | INFO: Run CheckRoute Behavior [ RunTime:0.003259s ]
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Login/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.003617s ]
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Login/index | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Login/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002100s ]
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Login/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.005105s ]
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_template ] --START--
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Login/index | INFO: Run LocationTemplate Behavior [ RunTime:0.004076s ]
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.004357s ]
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Login/index | INFO: Run ParseTemplate Behavior [ RunTime:0.030492s ]
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.030755s ]
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Login/index | INFO: Run ContentReplace Behavior [ RunTime:0.001225s ]
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Login/index | INFO: Run TokenBuild Behavior [ RunTime:0.001496s ]
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Login/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000897s ]
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Login/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001612s ]
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005798s ]
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_end ] --START--
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Login/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001616s ]
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001833s ]
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Common/verify/ | INFO: Tag[ route_check ] --START--
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Common/verify/ | INFO: Run CheckRoute Behavior [ RunTime:0.002818s ]
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Common/verify/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.003128s ]
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Common/verify/ | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Common/verify/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001774s ]
[ 2014-11-22T16:50:22+08:00 ] /test/index.php/Common/verify/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001988s ]
[ 2014-11-22T16:50:36+08:00 ] /test/index.php/Login/login | INFO: Tag[ route_check ] --START--
[ 2014-11-22T16:50:36+08:00 ] /test/index.php/Login/login | INFO: Run CheckRoute Behavior [ RunTime:0.004187s ]
[ 2014-11-22T16:50:36+08:00 ] /test/index.php/Login/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.004580s ]
[ 2014-11-22T16:50:36+08:00 ] /test/index.php/Login/login | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T16:50:36+08:00 ] /test/index.php/Login/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002442s ]
[ 2014-11-22T16:50:36+08:00 ] /test/index.php/Login/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002708s ]
[ 2014-11-22T16:50:36+08:00 ] /test/index.php/Login/login | SQL: SHOW COLUMNS FROM `tb_user` [ RunTime:0.017079s ]
[ 2014-11-22T16:50:36+08:00 ] /test/index.php/Login/login | SQL: SELECT * FROM `tb_user` WHERE useremail ='1040591521@qq.com' AND userpassword = '405958c9e0888f6ddc6221f90576490c' LIMIT 1   [ RunTime:0.005461s ]
[ 2014-11-22T16:50:36+08:00 ] /test/index.php/Login/login | NOTIC: [8] Undefined index:  useremail LoginAction.class.php 第 42 行.
[ 2014-11-22T16:50:36+08:00 ] /test/index.php/Login/login | INFO: Tag[ view_template ] --START--
[ 2014-11-22T16:50:36+08:00 ] /test/index.php/Login/login | INFO: Run LocationTemplate Behavior [ RunTime:0.005335s ]
[ 2014-11-22T16:50:36+08:00 ] /test/index.php/Login/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.005625s ]
[ 2014-11-22T16:50:36+08:00 ] /test/index.php/Login/login | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T16:50:36+08:00 ] /test/index.php/Login/login | INFO: Run ParseTemplate Behavior [ RunTime:0.034435s ]
[ 2014-11-22T16:50:36+08:00 ] /test/index.php/Login/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.034734s ]
[ 2014-11-22T16:50:36+08:00 ] /test/index.php/Login/login | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T16:50:36+08:00 ] /test/index.php/Login/login | INFO: Run ContentReplace Behavior [ RunTime:0.001435s ]
[ 2014-11-22T16:50:36+08:00 ] /test/index.php/Login/login | INFO: Run TokenBuild Behavior [ RunTime:0.001713s ]
[ 2014-11-22T16:50:36+08:00 ] /test/index.php/Login/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001165s ]
[ 2014-11-22T16:50:36+08:00 ] /test/index.php/Login/login | INFO: Run ShowRuntime Behavior [ RunTime:0.001982s ]
[ 2014-11-22T16:50:36+08:00 ] /test/index.php/Login/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006995s ]
[ 2014-11-22T16:50:38+08:00 ] /test/index.php/Login/login | SQL: SHOW COLUMNS FROM `tb_verification` [ RunTime:0.012449s ]
[ 2014-11-22T16:50:38+08:00 ] /test/index.php/Login/login | SQL: INSERT INTO `tb_verification` (`verification`,`add_time`) VALUES ('8568309d5212c2666c24d1c40978a48a',1416646238) [ RunTime:0.005586s ]
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | INFO: Tag[ route_check ] --START--
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | INFO: Run CheckRoute Behavior [ RunTime:0.003235s ]
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | INFO: Tag[ route_check ] --END-- [ RunTime:0.003623s ]
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002163s ]
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002439s ]
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | SQL: SHOW COLUMNS FROM `tb_verification` [ RunTime:0.016077s ]
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | SQL: SELECT * FROM `tb_verification` WHERE verification ='8568309d5212c2666c24d1c40978a48a' LIMIT 1   [ RunTime:0.005030s ]
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | SQL: SHOW COLUMNS FROM `tb_user` [ RunTime:0.014319s ]
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | SQL: UPDATE `tb_user` SET `userstatus`=1 WHERE useremail = '1040591521@qq.com' [ RunTime:0.006558s ]
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | INFO: Tag[ view_template ] --START--
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | INFO: Run LocationTemplate Behavior [ RunTime:0.004388s ]
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | INFO: Tag[ view_template ] --END-- [ RunTime:0.004736s ]
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | INFO: Run ParseTemplate Behavior [ RunTime:0.037047s ]
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | INFO: Tag[ view_parse ] --END-- [ RunTime:0.037361s ]
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | INFO: Run ContentReplace Behavior [ RunTime:0.001426s ]
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | INFO: Run TokenBuild Behavior [ RunTime:0.001469s ]
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000974s ]
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | INFO: Run ShowRuntime Behavior [ RunTime:0.001777s ]
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006337s ]
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | INFO: Tag[ view_end ] --START--
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | INFO: Run ShowPageTrace Behavior [ RunTime:0.001811s ]
[ 2014-11-22T16:50:50+08:00 ] /test/index.php/Register/chkverify?verify=8568309d5212c2666c24d1c40978a48a&email=1040591521@qq.com | INFO: Tag[ view_end ] --END-- [ RunTime:0.002043s ]
[ 2014-11-22T16:52:37+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ route_check ] --START--
[ 2014-11-22T16:52:37+08:00 ] /test/index.php/Index/index/username/ | INFO: Run CheckRoute Behavior [ RunTime:0.003758s ]
[ 2014-11-22T16:52:37+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.004121s ]
[ 2014-11-22T16:52:37+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T16:52:37+08:00 ] /test/index.php/Index/index/username/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001968s ]
[ 2014-11-22T16:52:37+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002183s ]
[ 2014-11-22T16:52:37+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_template ] --START--
[ 2014-11-22T16:52:37+08:00 ] /test/index.php/Index/index/username/ | INFO: Run LocationTemplate Behavior [ RunTime:0.006091s ]
[ 2014-11-22T16:52:37+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.006340s ]
[ 2014-11-22T16:52:37+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T16:52:37+08:00 ] /test/index.php/Index/index/username/ | INFO: Run ParseTemplate Behavior [ RunTime:0.049271s ]
[ 2014-11-22T16:52:37+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.049536s ]
[ 2014-11-22T16:52:37+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T16:52:37+08:00 ] /test/index.php/Index/index/username/ | INFO: Run ContentReplace Behavior [ RunTime:0.003959s ]
[ 2014-11-22T16:52:37+08:00 ] /test/index.php/Index/index/username/ | INFO: Run TokenBuild Behavior [ RunTime:0.003903s ]
[ 2014-11-22T16:52:37+08:00 ] /test/index.php/Index/index/username/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003240s ]
[ 2014-11-22T16:52:37+08:00 ] /test/index.php/Index/index/username/ | INFO: Run ShowRuntime Behavior [ RunTime:0.004042s ]
[ 2014-11-22T16:52:37+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015762s ]
[ 2014-11-22T16:52:37+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_end ] --START--
[ 2014-11-22T16:52:37+08:00 ] /test/index.php/Index/index/username/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.004997s ]
[ 2014-11-22T16:52:37+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.005276s ]
[ 2014-11-22T16:52:41+08:00 ] /test/index.php/User/index/username/ruby97 | INFO: Tag[ route_check ] --START--
[ 2014-11-22T16:52:41+08:00 ] /test/index.php/User/index/username/ruby97 | INFO: Run CheckRoute Behavior [ RunTime:0.003645s ]
[ 2014-11-22T16:52:41+08:00 ] /test/index.php/User/index/username/ruby97 | INFO: Tag[ route_check ] --END-- [ RunTime:0.004045s ]
[ 2014-11-22T16:52:41+08:00 ] /test/index.php/User/index/username/ruby97 | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T16:52:41+08:00 ] /test/index.php/User/index/username/ruby97 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002412s ]
[ 2014-11-22T16:52:41+08:00 ] /test/index.php/User/index/username/ruby97 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002673s ]
[ 2014-11-22T16:52:42+08:00 ] /test/index.php/User/index/username/ruby97 | SQL: SHOW COLUMNS FROM `tb_user` [ RunTime:0.014697s ]
[ 2014-11-22T16:52:42+08:00 ] /test/index.php/User/index/username/ruby97 | SQL: SELECT * FROM `tb_user` WHERE username ='ruby97' LIMIT 1   [ RunTime:0.004916s ]
[ 2014-11-22T16:52:42+08:00 ] /test/index.php/User/index/username/ruby97 | INFO: Tag[ view_template ] --START--
[ 2014-11-22T16:52:42+08:00 ] /test/index.php/User/index/username/ruby97 | INFO: Run LocationTemplate Behavior [ RunTime:0.007421s ]
[ 2014-11-22T16:52:42+08:00 ] /test/index.php/User/index/username/ruby97 | INFO: Tag[ view_template ] --END-- [ RunTime:0.007697s ]
[ 2014-11-22T16:52:42+08:00 ] /test/index.php/User/index/username/ruby97 | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T16:52:42+08:00 ] /test/index.php/User/index/username/ruby97 | NOTIC: [8] Undefined variable: title f65073c0e13ea5286191c0737e5ffd8c.php 第 5 行.
[ 2014-11-22T16:52:42+08:00 ] /test/index.php/User/index/username/ruby97 | INFO: Run ParseTemplate Behavior [ RunTime:0.049234s ]
[ 2014-11-22T16:52:42+08:00 ] /test/index.php/User/index/username/ruby97 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.049479s ]
[ 2014-11-22T16:52:42+08:00 ] /test/index.php/User/index/username/ruby97 | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T16:52:42+08:00 ] /test/index.php/User/index/username/ruby97 | INFO: Run ContentReplace Behavior [ RunTime:0.003857s ]
[ 2014-11-22T16:52:42+08:00 ] /test/index.php/User/index/username/ruby97 | INFO: Run TokenBuild Behavior [ RunTime:0.003880s ]
[ 2014-11-22T16:52:42+08:00 ] /test/index.php/User/index/username/ruby97 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003189s ]
[ 2014-11-22T16:52:42+08:00 ] /test/index.php/User/index/username/ruby97 | INFO: Run ShowRuntime Behavior [ RunTime:0.004036s ]
[ 2014-11-22T16:52:42+08:00 ] /test/index.php/User/index/username/ruby97 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015567s ]
[ 2014-11-22T16:52:42+08:00 ] /test/index.php/User/index/username/ruby97 | INFO: Tag[ view_end ] --START--
[ 2014-11-22T16:52:42+08:00 ] /test/index.php/User/index/username/ruby97 | INFO: Run ShowPageTrace Behavior [ RunTime:0.004125s ]
[ 2014-11-22T16:52:42+08:00 ] /test/index.php/User/index/username/ruby97 | INFO: Tag[ view_end ] --END-- [ RunTime:0.004343s ]
[ 2014-11-22T20:24:39+08:00 ] /test/index.php/Index/index | INFO: Tag[ route_check ] --START--
[ 2014-11-22T20:24:39+08:00 ] /test/index.php/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.005116s ]
[ 2014-11-22T20:24:39+08:00 ] /test/index.php/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.005493s ]
[ 2014-11-22T20:24:39+08:00 ] /test/index.php/Index/index | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T20:24:39+08:00 ] /test/index.php/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002433s ]
[ 2014-11-22T20:24:39+08:00 ] /test/index.php/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002682s ]
[ 2014-11-22T20:24:39+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_template ] --START--
[ 2014-11-22T20:24:39+08:00 ] /test/index.php/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.007910s ]
